CaseId,ActivityName,ActivityTime,Resource,Role,OrderType,OrderValue,Currency,Priority,PaymentTerms,VendorID,VendorName,VendorCategory,VendorRating,PreferredVendor,RequesterID,Department,CostCenter,ApprovalLevel,InvoiceNumber,InvoiceDate,InvoiceAmount,InvoiceStatus,PaymentMethod,PaymentStatus,PaymentDate,DiscountApplied
PO621533,Process Order,2025-05-04 14:00:00,Robert Taylor,Buyer,Contract,7126.12,USD,Medium,Net30,V1417,Acme Supplies Inc,Materials,5.0,True,EMP6622,Engineering,CC327,1,INV-787237,2025-05-01,7258.89,Pending,Credit Card,Pending,,0.0
PO451936,Place Order,2025-05-04 14:00:00,Tom Anderson,Requester,Standard,265.81,USD,Low,Immediate,V3999,Maintenance Masters,Software,3.7,False,EMP5817,Finance,CC220,1,INV-812730,2025-05-03,265.03,Pending,Check,Pending,,0.0
PO451936,Receive Order,2025-05-04 14:00:00,Carlos Rodriguez,Buyer,Standard,265.81,USD,Low,Immediate,V3999,Maintenance Masters,Software,3.7,False,EMP5817,Finance,CC220,1,INV-812730,2025-05-03,265.03,Pending,Check,Pending,,0.0
PO451936,Process Order,2025-05-04 14:00:00,Robert Taylor,Buyer,Standard,265.81,USD,Low,Immediate,V3999,Maintenance Masters,Software,3.7,False,EMP5817,Finance,CC220,1,INV-812730,2025-05-03,265.03,Pending,Check,Pending,,0.0
PO579798,Place Order,2025-05-04 14:00:00,Priya Patel,Requester,Standard,208.09,GBP,Low,Net30,V7704,TechStart Solutions,Materials,3.4,True,EMP1077,Finance,CC314,1,INV-697062,2025-05-04,213.53,Pending,Bank Transfer,Pending,,0.0
PO579798,Receive Order,2025-05-04 14:00:00,Carlos Rodriguez,Buyer,Standard,208.09,GBP,Low,Net30,V7704,TechStart Solutions,Materials,3.4,True,EMP1077,Finance,CC314,1,INV-697062,2025-05-04,213.53,Pending,Bank Transfer,Pending,,0.0
PO579798,Process Order,2025-05-04 14:00:00,Michael Brown,Buyer,Standard,208.09,GBP,Low,Net30,V7704,TechStart Solutions,Materials,3.4,True,EMP1077,Finance,CC314,1,INV-697062,2025-05-04,213.53,Pending,Bank Transfer,Pending,,0.0
PO893612,Place Order,2025-05-04 14:00:00,David Chen,Requester,Express,7575.2,USD,Medium,Net60,V1230,Industrial Materials Co,Equipment,4.8,False,EMP3112,Operations,CC615,1,INV-437864,2025-05-01,7642.37,Pending,Bank Transfer,Pending,,0.0
PO893612,Receive Order,2025-05-04 14:00:00,Emily Davis,Buyer,Express,7575.2,USD,Medium,Net60,V1230,Industrial Materials Co,Equipment,4.8,False,EMP3112,Operations,CC615,1,INV-437864,2025-05-01,7642.37,Pending,Bank Transfer,Pending,,0.0
PO893612,Process Order,2025-05-04 14:00:00,Robert Taylor,Buyer,Express,7575.2,USD,Medium,Net60,V1230,Industrial Materials Co,Equipment,4.8,False,EMP3112,Operations,CC615,1,INV-437864,2025-05-01,7642.37,Pending,Bank Transfer,Pending,,0.0
PO339513,Place Order,2025-05-04 14:00:00,Priya Patel,Requester,Standard,2695.65,JPY,Low,Net30,V7609,Equipment Express,Equipment,3.7,True,EMP7147,Facilities,CC361,1,INV-120053,2025-05-02,2768.77,Pending,Credit Card,Pending,,0.0
PO339513,Receive Order,2025-05-04 14:00:00,Robert Taylor,Buyer,Standard,2695.65,JPY,Low,Net30,V7609,Equipment Express,Equipment,3.7,True,EMP7147,Facilities,CC361,1,INV-120053,2025-05-02,2768.77,Pending,Credit Card,Pending,,0.0
PO339513,Process Order,2025-05-04 14:00:00,Robert Taylor,Buyer,Standard,2695.65,JPY,Low,Net30,V7609,Equipment Express,Equipment,3.7,True,EMP7147,Facilities,CC361,1,INV-120053,2025-05-02,2768.77,Pending,Credit Card,Pending,,0.0
PO541315,Place Order,2025-05-04 14:00:00,Priya Patel,Requester,Standard,2377.99,EUR,Low,Net60,V1152,Premier Equipment Ltd,Services,4.8,True,EMP5631,Operations,CC208,1,INV-415743,2025-05-01,2377.45,Pending,Credit Card,Pending,,0.0
PO541315,Receive Order,2025-05-04 14:00:00,Robert Taylor,Buyer,Standard,2377.99,EUR,Low,Net60,V1152,Premier Equipment Ltd,Services,4.8,True,EMP5631,Operations,CC208,1,INV-415743,2025-05-01,2377.45,Pending,Credit Card,Pending,,0.0
PO541315,Process Order,2025-05-04 14:00:00,Emily Davis,Buyer,Standard,2377.99,EUR,Low,Net60,V1152,Premier Equipment Ltd,Services,4.8,True,EMP5631,Operations,CC208,1,INV-415743,2025-05-01,2377.45,Pending,Credit Card,Pending,,0.0
PO975804,Place Order,2025-05-04 14:00:00,John Smith,Requester,Standard,22.61,USD,High,Net15,V2458,Global Tech Solutions,Materials,3.2,False,EMP4787,Finance,CC403,1,INV-215795,2025-05-03,22.08,Pending,Bank Transfer,Pending,,0.0
PO975804,Receive Order,2025-05-04 14:00:00,Robert Taylor,Buyer,Standard,22.61,USD,High,Net15,V2458,Global Tech Solutions,Materials,3.2,False,EMP4787,Finance,CC403,1,INV-215795,2025-05-03,22.08,Pending,Bank Transfer,Pending,,0.0
PO975804,Process Order,2025-05-04 14:00:00,Carlos Rodriguez,Buyer,Standard,22.61,USD,High,Net15,V2458,Global Tech Solutions,Materials,3.2,False,EMP4787,Finance,CC403,1,INV-215795,2025-05-03,22.08,Pending,Bank Transfer,Pending,,0.0
PO975804,Receive Invoice,2025-05-04 14:00:00,Payment Gateway,System,Standard,22.61,USD,High,Net15,V2458,Global Tech Solutions,Materials,3.2,False,EMP4787,Finance,CC403,1,INV-215795,2025-05-03,22.08,Pending,Bank Transfer,Pending,,0.0
PO752011,Place Order,2025-05-04 14:00:00,Priya Patel,Requester,Standard,2534.44,EUR,Medium,Net30,V6857,Global Tech Solutions,Services,4.9,False,EMP7319,Engineering,CC589,1,INV-558976,2025-05-01,2610.45,Pending,Credit Card,Pending,,0.0
PO752011,Receive Order,2025-05-04 14:00:00,Carlos Rodriguez,Buyer,Standard,2534.44,EUR,Medium,Net30,V6857,Global Tech Solutions,Services,4.9,False,EMP7319,Engineering,CC589,1,INV-558976,2025-05-01,2610.45,Pending,Credit Card,Pending,,0.0
PO752011,Process Order,2025-05-04 14:00:00,Jennifer Lee,Buyer,Standard,2534.44,EUR,Medium,Net30,V6857,Global Tech Solutions,Services,4.9,False,EMP7319,Engineering,CC589,1,INV-558976,2025-05-01,2610.45,Pending,Credit Card,Pending,,0.0
PO752011,Receive Invoice,2025-05-04 14:00:00,Invoice System,System,Standard,2534.44,EUR,Medium,Net30,V6857,Global Tech Solutions,Services,4.9,False,EMP7319,Engineering,CC589,1,INV-558976,2025-05-01,2610.45,Pending,Credit Card,Pending,,0.0
PO611833,Place Order,2025-05-04 14:00:00,David Chen,Requester,Standard,65021.65,USD,Low,Net30,V3140,TechStart Solutions,Equipment,4.7,True,EMP6542,Finance,CC804,2,INV-606545,2025-05-01,66325.86,Pending,Bank Transfer,Pending,,0.0
PO611833,Receive Order,2025-05-04 14:00:00,Anna Schmidt,Buyer,Standard,65021.65,USD,Low,Net30,V3140,TechStart Solutions,Equipment,4.7,True,EMP6542,Finance,CC804,2,INV-606545,2025-05-01,66325.86,Pending,Bank Transfer,Pending,,0.0
PO611833,Process Order,2025-05-04 14:00:00,Jennifer Lee,Buyer,Standard,65021.65,USD,Low,Net30,V3140,TechStart Solutions,Equipment,4.7,True,EMP6542,Finance,CC804,2,INV-606545,2025-05-01,66325.86,Pending,Bank Transfer,Pending,,0.0
PO611833,Receive Invoice,2025-05-04 14:00:00,Payment Gateway,System,Standard,65021.65,USD,Low,Net30,V3140,TechStart Solutions,Equipment,4.7,True,EMP6542,Finance,CC804,2,INV-606545,2025-05-01,66325.86,Pending,Bank Transfer,Pending,,0.0
PO615530,Place Order,2025-05-04 14:00:00,Maria Garcia,Requester,Standard,88246.54,USD,Low,Net60,V2226,Equipment Express,Materials,3.8,True,EMP2291,Finance,CC920,2,INV-887931,2025-05-02,88891.05,Pending,Bank Transfer,Pending,,0.0
PO615530,Receive Order,2025-05-04 14:00:00,Robert Taylor,Buyer,Standard,88246.54,USD,Low,Net60,V2226,Equipment Express,Materials,3.8,True,EMP2291,Finance,CC920,2,INV-887931,2025-05-02,88891.05,Pending,Bank Transfer,Pending,,0.0
PO615530,Process Order,2025-05-04 14:00:00,Robert Taylor,Buyer,Standard,88246.54,USD,Low,Net60,V2226,Equipment Express,Materials,3.8,True,EMP2291,Finance,CC920,2,INV-887931,2025-05-02,88891.05,Pending,Bank Transfer,Pending,,0.0
PO615530,Receive Invoice,2025-05-04 14:00:00,Payment Gateway,System,Standard,88246.54,USD,Low,Net60,V2226,Equipment Express,Materials,3.8,True,EMP2291,Finance,CC920,2,INV-887931,2025-05-02,88891.05,Pending,Bank Transfer,Pending,,0.0
PO480992,Place Order,2025-05-04 14:00:00,Tom Anderson,Requester,Express,60609.37,GBP,High,Net30,V8474,Service Specialists,Materials,4.4,False,EMP8414,Operations,CC877,2,INV-457411,2025-05-03,61572.52,Pending,Bank Transfer,Pending,,0.0
PO480992,Receive Order,2025-05-04 14:00:00,Carlos Rodriguez,Buyer,Express,60609.37,GBP,High,Net30,V8474,Service Specialists,Materials,4.4,False,EMP8414,Operations,CC877,2,INV-457411,2025-05-03,61572.52,Pending,Bank Transfer,Pending,,0.0
PO480992,Process Order,2025-05-04 14:00:00,Robert Taylor,Buyer,Express,60609.37,GBP,High,Net30,V8474,Service Specialists,Materials,4.4,False,EMP8414,Operations,CC877,2,INV-457411,2025-05-03,61572.52,Pending,Bank Transfer,Pending,,0.0
PO480992,Receive Invoice,2025-05-04 14:00:00,Payment Gateway,System,Express,60609.37,GBP,High,Net30,V8474,Service Specialists,Materials,4.4,False,EMP8414,Operations,CC877,2,INV-457411,2025-05-03,61572.52,Pending,Bank Transfer,Pending,,0.0
PO579247,Place Order,2025-05-04 14:00:00,David Chen,Requester,Express,929.98,USD,Medium,Net15,V7437,Acme Supplies Inc,Maintenance,4.7,True,EMP8381,Finance,CC703,1,INV-326061,2025-05-03,972.4,Pending,Bank Transfer,Pending,,0.0
PO579247,Receive Order,2025-05-04 14:00:00,Jennifer Lee,Buyer,Express,929.98,USD,Medium,Net15,V7437,Acme Supplies Inc,Maintenance,4.7,True,EMP8381,Finance,CC703,1,INV-326061,2025-05-03,972.4,Pending,Bank Transfer,Pending,,0.0
PO579247,Process Order,2025-05-04 14:00:00,Anna Schmidt,Buyer,Express,929.98,USD,Medium,Net15,V7437,Acme Supplies Inc,Maintenance,4.7,True,EMP8381,Finance,CC703,1,INV-326061,2025-05-03,972.4,Pending,Bank Transfer,Pending,,0.0
PO579247,Receive Invoice,2025-05-04 14:00:00,ERP System,System,Express,929.98,USD,Medium,Net15,V7437,Acme Supplies Inc,Maintenance,4.7,True,EMP8381,Finance,CC703,1,INV-326061,2025-05-03,972.4,Pending,Bank Transfer,Pending,,0.0
PO503348,Place Order,2025-05-04 14:00:00,David Chen,Requester,Standard,660.29,EUR,Medium,Net30,V6273,Maintenance Masters,Maintenance,4.9,False,EMP3185,Operations,CC716,1,INV-628597,2025-05-03,673.5,Pending,Credit Card,Pending,,0.0
PO503348,Receive Order,2025-05-04 14:00:00,Emily Davis,Buyer,Standard,660.29,EUR,Medium,Net30,V6273,Maintenance Masters,Maintenance,4.9,False,EMP3185,Operations,CC716,1,INV-628597,2025-05-03,673.5,Pending,Credit Card,Pending,,0.0
PO503348,Process Order,2025-05-04 14:00:00,Jennifer Lee,Buyer,Standard,660.29,EUR,Medium,Net30,V6273,Maintenance Masters,Maintenance,4.9,False,EMP3185,Operations,CC716,1,INV-628597,2025-05-03,673.5,Pending,Credit Card,Pending,,0.0
PO503348,Receive Invoice,2025-05-04 14:00:00,Payment Gateway,System,Standard,660.29,EUR,Medium,Net30,V6273,Maintenance Masters,Maintenance,4.9,False,EMP3185,Operations,CC716,1,INV-628597,2025-05-03,673.5,Pending,Credit Card,Pending,,0.0
PO221011,Place Order,2025-05-04 14:00:00,Ahmed Al-Rashid,Requester,Express,7248.11,USD,Medium,Immediate,V6281,Digital Solutions Ltd,Services,4.5,False,EMP7920,Facilities,CC635,1,INV-844858,2025-05-04,6962.88,Pending,Bank Transfer,Pending,,0.0
PO221011,Receive Order,2025-05-04 14:00:00,Robert Taylor,Buyer,Express,7248.11,USD,Medium,Immediate,V6281,Digital Solutions Ltd,Services,4.5,False,EMP7920,Facilities,CC635,1,INV-844858,2025-05-04,6962.88,Pending,Bank Transfer,Pending,,0.0
PO221011,Process Order,2025-05-04 14:00:00,Robert Taylor,Buyer,Express,7248.11,USD,Medium,Immediate,V6281,Digital Solutions Ltd,Services,4.5,False,EMP7920,Facilities,CC635,1,INV-844858,2025-05-04,6962.88,Pending,Bank Transfer,Pending,,0.0
PO221011,Receive Invoice,2025-05-04 14:00:00,Payment Gateway,System,Express,7248.11,USD,Medium,Immediate,V6281,Digital Solutions Ltd,Services,4.5,False,EMP7920,Facilities,CC635,1,INV-844858,2025-05-04,6962.88,Pending,Bank Transfer,Pending,,0.0
PO778553,Place Order,2025-05-04 14:00:00,Sarah Wilson,Requester,Standard,5072.9,USD,Medium,Net15,V4675,Office Depot Pro,Materials,3.1,False,EMP7349,HR,CC907,1,INV-878476,2025-05-03,5314.28,Pending,Bank Transfer,Pending,,0.0
PO778553,Receive Order,2025-05-04 14:00:00,Emily Davis,Buyer,Standard,5072.9,USD,Medium,Net15,V4675,Office Depot Pro,Materials,3.1,False,EMP7349,HR,CC907,1,INV-878476,2025-05-03,5314.28,Pending,Bank Transfer,Pending,,0.0
PO778553,Process Order,2025-05-04 14:00:00,Carlos Rodriguez,Buyer,Standard,5072.9,USD,Medium,Net15,V4675,Office Depot Pro,Materials,3.1,False,EMP7349,HR,CC907,1,INV-878476,2025-05-03,5314.28,Pending,Bank Transfer,Pending,,0.0
PO778553,Receive Invoice,2025-05-04 14:00:00,Payment Gateway,System,Standard,5072.9,USD,Medium,Net15,V4675,Office Depot Pro,Materials,3.1,False,EMP7349,HR,CC907,1,INV-878476,2025-05-03,5314.28,Pending,Bank Transfer,Pending,,0.0
PO282237,Place Order,2025-05-04 14:00:00,Lisa Johnson,Requester,Express,185.47,USD,Low,Net30,V2220,Office Depot Pro,Equipment,4.2,False,EMP1092,IT,CC826,1,INV-296059,2025-05-03,193.58,Pending,Bank Transfer,Pending,,0.0
PO282237,Receive Order,2025-05-04 14:00:00,Michael Brown,Buyer,Express,185.47,USD,Low,Net30,V2220,Office Depot Pro,Equipment,4.2,False,EMP1092,IT,CC826,1,INV-296059,2025-05-03,193.58,Pending,Bank Transfer,Pending,,0.0
PO282237,Process Order,2025-05-04 14:00:00,Carlos Rodriguez,Buyer,Express,185.47,USD,Low,Net30,V2220,Office Depot Pro,Equipment,4.2,False,EMP1092,IT,CC826,1,INV-296059,2025-05-03,193.58,Pending,Bank Transfer,Pending,,0.0
PO282237,Receive Invoice,2025-05-04 14:00:00,Invoice System,System,Express,185.47,USD,Low,Net30,V2220,Office Depot Pro,Equipment,4.2,False,EMP1092,IT,CC826,1,INV-296059,2025-05-03,193.58,Pending,Bank Transfer,Pending,,0.0
PO669460,Place Order,2025-05-04 14:00:00,Ahmed Al-Rashid,Requester,Standard,8075.54,USD,Low,Net30,V3611,TechStart Solutions,Services,3.6,False,EMP1144,Operations,CC454,1,INV-536135,2025-05-02,8031.66,Pending,Check,Pending,,0.0
PO669460,Receive Order,2025-05-04 14:00:00,Carlos Rodriguez,Buyer,Standard,8075.54,USD,Low,Net30,V3611,TechStart Solutions,Services,3.6,False,EMP1144,Operations,CC454,1,INV-536135,2025-05-02,8031.66,Pending,Check,Pending,,0.0
PO669460,Process Order,2025-05-04 14:00:00,Robert Taylor,Buyer,Standard,8075.54,USD,Low,Net30,V3611,TechStart Solutions,Services,3.6,False,EMP1144,Operations,CC454,1,INV-536135,2025-05-02,8031.66,Pending,Check,Pending,,0.0
PO669460,Receive Invoice,2025-05-04 14:00:00,ERP System,System,Standard,8075.54,USD,Low,Net30,V3611,TechStart Solutions,Services,3.6,False,EMP1144,Operations,CC454,1,INV-536135,2025-05-02,8031.66,Pending,Check,Pending,,0.0
PO410833,Place Order,2025-05-04 14:00:00,Lisa Johnson,Requester,Blanket,5578.11,USD,Medium,Immediate,V8975,Premier Equipment Ltd,Maintenance,4.5,True,EMP2072,IT,CC744,1,INV-145981,2025-05-04,5730.72,Pending,Check,Pending,,0.0
PO410833,Receive Order,2025-05-04 14:00:00,Jennifer Lee,Buyer,Blanket,5578.11,USD,Medium,Immediate,V8975,Premier Equipment Ltd,Maintenance,4.5,True,EMP2072,IT,CC744,1,INV-145981,2025-05-04,5730.72,Pending,Check,Pending,,0.0
PO410833,Process Order,2025-05-04 14:00:00,Carlos Rodriguez,Buyer,Blanket,5578.11,USD,Medium,Immediate,V8975,Premier Equipment Ltd,Maintenance,4.5,True,EMP2072,IT,CC744,1,INV-145981,2025-05-04,5730.72,Pending,Check,Pending,,0.0
PO410833,Receive Invoice,2025-05-04 14:00:00,Invoice System,System,Blanket,5578.11,USD,Medium,Immediate,V8975,Premier Equipment Ltd,Maintenance,4.5,True,EMP2072,IT,CC744,1,INV-145981,2025-05-04,5730.72,Pending,Check,Pending,,0.0
PO961530,Place Order,2025-05-04 14:00:00,Priya Patel,Requester,Standard,795.48,USD,Medium,Net60,V2154,Maintenance Masters,Services,3.8,True,EMP9762,Operations,CC837,1,INV-702891,2025-05-04,804.89,Pending,Credit Card,Pending,,0.0
PO961530,Receive Order,2025-05-04 14:00:00,Robert Taylor,Buyer,Standard,795.48,USD,Medium,Net60,V2154,Maintenance Masters,Services,3.8,True,EMP9762,Operations,CC837,1,INV-702891,2025-05-04,804.89,Pending,Credit Card,Pending,,0.0
PO961530,Process Order,2025-05-04 14:00:00,Emily Davis,Buyer,Standard,795.48,USD,Medium,Net60,V2154,Maintenance Masters,Services,3.8,True,EMP9762,Operations,CC837,1,INV-702891,2025-05-04,804.89,Pending,Credit Card,Pending,,0.0
PO961530,Receive Invoice,2025-05-04 14:00:00,ERP System,System,Standard,795.48,USD,Medium,Net60,V2154,Maintenance Masters,Services,3.8,True,EMP9762,Operations,CC837,1,INV-702891,2025-05-04,804.89,Pending,Credit Card,Pending,,0.0
PO509985,Place Order,2025-05-04 14:00:00,David Chen,Requester,Express,5800.68,GBP,Low,Net60,V3234,Office Depot Pro,Materials,4.8,False,EMP1182,Marketing,CC668,1,INV-883028,2025-05-03,5592.65,Pending,Bank Transfer,Pending,,0.0
PO509985,Receive Order,2025-05-04 14:00:00,Emily Davis,Buyer,Express,5800.68,GBP,Low,Net60,V3234,Office Depot Pro,Materials,4.8,False,EMP1182,Marketing,CC668,1,INV-883028,2025-05-03,5592.65,Pending,Bank Transfer,Pending,,0.0
PO509985,Process Order,2025-05-04 14:00:00,Robert Taylor,Buyer,Express,5800.68,GBP,Low,Net60,V3234,Office Depot Pro,Materials,4.8,False,EMP1182,Marketing,CC668,1,INV-883028,2025-05-03,5592.65,Pending,Bank Transfer,Pending,,0.0
PO509985,Receive Invoice,2025-05-04 14:00:00,Invoice System,System,Express,5800.68,GBP,Low,Net60,V3234,Office Depot Pro,Materials,4.8,False,EMP1182,Marketing,CC668,1,INV-883028,2025-05-03,5592.65,Pending,Bank Transfer,Pending,,0.0
PO803571,Place Order,2025-05-04 14:00:00,Lisa Johnson,Requester,Express,3274.42,GBP,High,Immediate,V2877,Equipment Express,Services,4.1,False,EMP2103,IT,CC302,1,INV-290167,2025-05-02,3348.29,Pending,Bank Transfer,Pending,,0.0
PO803571,Receive Order,2025-05-04 14:00:00,Robert Taylor,Buyer,Express,3274.42,GBP,High,Immediate,V2877,Equipment Express,Services,4.1,False,EMP2103,IT,CC302,1,INV-290167,2025-05-02,3348.29,Pending,Bank Transfer,Pending,,0.0
PO803571,Process Order,2025-05-04 14:00:00,Robert Taylor,Buyer,Express,3274.42,GBP,High,Immediate,V2877,Equipment Express,Services,4.1,False,EMP2103,IT,CC302,1,INV-290167,2025-05-02,3348.29,Pending,Bank Transfer,Pending,,0.0
PO803571,Receive Invoice,2025-05-04 14:00:00,Invoice System,System,Express,3274.42,GBP,High,Immediate,V2877,Equipment Express,Services,4.1,False,EMP2103,IT,CC302,1,INV-290167,2025-05-02,3348.29,Pending,Bank Transfer,Pending,,0.0
PO431699,Place Order,2025-05-04 14:00:00,Sarah Wilson,Requester,Contract,2371.4,USD,Medium,Net15,V6971,Digital Solutions Ltd,Materials,3.9,False,EMP3200,Engineering,CC439,1,INV-946934,2025-05-04,2461.01,Pending,Bank Transfer,Pending,,0.0
PO431699,Receive Order,2025-05-04 14:00:00,Jennifer Lee,Buyer,Contract,2371.4,USD,Medium,Net15,V6971,Digital Solutions Ltd,Materials,3.9,False,EMP3200,Engineering,CC439,1,INV-946934,2025-05-04,2461.01,Pending,Bank Transfer,Pending,,0.0
PO431699,Process Order,2025-05-04 14:00:00,Michael Brown,Buyer,Contract,2371.4,USD,Medium,Net15,V6971,Digital Solutions Ltd,Materials,3.9,False,EMP3200,Engineering,CC439,1,INV-946934,2025-05-04,2461.01,Pending,Bank Transfer,Pending,,0.0
PO431699,Receive Invoice,2025-05-04 14:00:00,Invoice System,System,Contract,2371.4,USD,Medium,Net15,V6971,Digital Solutions Ltd,Materials,3.9,False,EMP3200,Engineering,CC439,1,INV-946934,2025-05-04,2461.01,Pending,Bank Transfer,Pending,,0.0
PO132709,Place Order,2025-05-04 14:00:00,David Chen,Requester,Express,90288.57,USD,Medium,Net30,V9309,Acme Supplies Inc,Materials,4.1,False,EMP3435,HR,CC328,2,INV-762308,2025-05-03,93822.8,Pending,Bank Transfer,Pending,,0.0
PO132709,Receive Order,2025-05-04 14:00:00,Anna Schmidt,Buyer,Express,90288.57,USD,Medium,Net30,V9309,Acme Supplies Inc,Materials,4.1,False,EMP3435,HR,CC328,2,INV-762308,2025-05-03,93822.8,Pending,Bank Transfer,Pending,,0.0
PO132709,Process Order,2025-05-04 14:00:00,Robert Taylor,Buyer,Express,90288.57,USD,Medium,Net30,V9309,Acme Supplies Inc,Materials,4.1,False,EMP3435,HR,CC328,2,INV-762308,2025-05-03,93822.8,Pending,Bank Transfer,Pending,,0.0
PO132709,Receive Invoice,2025-05-04 14:00:00,Invoice System,System,Express,90288.57,USD,Medium,Net30,V9309,Acme Supplies Inc,Materials,4.1,False,EMP3435,HR,CC328,2,INV-762308,2025-05-03,93822.8,Pending,Bank Transfer,Pending,,0.0
PO867562,Place Order,2025-05-04 14:00:00,David Chen,Requester,Standard,6091.75,USD,Low,Net30,V3395,Global Tech Solutions,Services,3.5,True,EMP9485,Sales,CC469,1,INV-871667,2025-05-01,6023.58,Pending,Check,Pending,,0.0
PO867562,Receive Order,2025-05-04 14:00:00,Robert Taylor,Buyer,Standard,6091.75,USD,Low,Net30,V3395,Global Tech Solutions,Services,3.5,True,EMP9485,Sales,CC469,1,INV-871667,2025-05-01,6023.58,Pending,Check,Pending,,0.0
PO867562,Process Order,2025-05-04 14:00:00,Anna Schmidt,Buyer,Standard,6091.75,USD,Low,Net30,V3395,Global Tech Solutions,Services,3.5,True,EMP9485,Sales,CC469,1,INV-871667,2025-05-01,6023.58,Pending,Check,Pending,,0.0
PO867562,Receive Invoice,2025-05-04 14:00:00,Invoice System,System,Standard,6091.75,USD,Low,Net30,V3395,Global Tech Solutions,Services,3.5,True,EMP9485,Sales,CC469,1,INV-871667,2025-05-01,6023.58,Pending,Check,Pending,,0.0
PO363807,Place Order,2025-05-04 14:00:00,Priya Patel,Requester,Standard,6879.38,CAD,Medium,Net30,V2275,TechStart Solutions,Services,4.0,True,EMP9222,Facilities,CC550,1,INV-641760,2025-05-01,6649.34,Pending,Bank Transfer,Pending,,0.0
PO363807,Receive Order,2025-05-04 14:00:00,Emily Davis,Buyer,Standard,6879.38,CAD,Medium,Net30,V2275,TechStart Solutions,Services,4.0,True,EMP9222,Facilities,CC550,1,INV-641760,2025-05-01,6649.34,Pending,Bank Transfer,Pending,,0.0
PO363807,Process Order,2025-05-04 14:00:00,Michael Brown,Buyer,Standard,6879.38,CAD,Medium,Net30,V2275,TechStart Solutions,Services,4.0,True,EMP9222,Facilities,CC550,1,INV-641760,2025-05-01,6649.34,Pending,Bank Transfer,Pending,,0.0
PO363807,Receive Invoice,2025-05-04 14:00:00,ERP System,System,Standard,6879.38,CAD,Medium,Net30,V2275,TechStart Solutions,Services,4.0,True,EMP9222,Facilities,CC550,1,INV-641760,2025-05-01,6649.34,Pending,Bank Transfer,Pending,,0.0
PO355506,Place Order,2025-05-04 14:00:00,David Chen,Requester,Standard,169.47,USD,Low,Net60,V7732,Acme Supplies Inc,Software,3.3,True,EMP5231,Sales,CC629,1,INV-123536,2025-05-01,177.24,Pending,Bank Transfer,Pending,,0.0
PO355506,Receive Order,2025-05-04 14:00:00,Carlos Rodriguez,Buyer,Standard,169.47,USD,Low,Net60,V7732,Acme Supplies Inc,Software,3.3,True,EMP5231,Sales,CC629,1,INV-123536,2025-05-01,177.24,Pending,Bank Transfer,Pending,,0.0
PO355506,Process Order,2025-05-04 14:00:00,Michael Brown,Buyer,Standard,169.47,USD,Low,Net60,V7732,Acme Supplies Inc,Software,3.3,True,EMP5231,Sales,CC629,1,INV-123536,2025-05-01,177.24,Pending,Bank Transfer,Pending,,0.0
PO355506,Receive Invoice,2025-05-04 14:00:00,Invoice System,System,Standard,169.47,USD,Low,Net60,V7732,Acme Supplies Inc,Software,3.3,True,EMP5231,Sales,CC629,1,INV-123536,2025-05-01,177.24,Pending,Bank Transfer,Pending,,0.0
PO791691,Place Order,2025-05-04 14:00:00,Maria Garcia,Requester,Standard,8150.75,USD,Medium,Immediate,V3979,Service Specialists,Materials,3.5,False,EMP3166,Operations,CC307,1,INV-753484,2025-05-03,8169.26,Pending,Check,Pending,,0.0
PO791691,Receive Order,2025-05-04 14:00:00,Anna Schmidt,Buyer,Standard,8150.75,USD,Medium,Immediate,V3979,Service Specialists,Materials,3.5,False,EMP3166,Operations,CC307,1,INV-753484,2025-05-03,8169.26,Pending,Check,Pending,,0.0
PO791691,Process Order,2025-05-04 14:00:00,Anna Schmidt,Buyer,Standard,8150.75,USD,Medium,Immediate,V3979,Service Specialists,Materials,3.5,False,EMP3166,Operations,CC307,1,INV-753484,2025-05-03,8169.26,Pending,Check,Pending,,0.0
PO791691,Receive Invoice,2025-05-04 14:00:00,Invoice System,System,Standard,8150.75,USD,Medium,Immediate,V3979,Service Specialists,Materials,3.5,False,EMP3166,Operations,CC307,1,INV-753484,2025-05-03,8169.26,Pending,Check,Pending,,0.0
PO811521,Place Order,2025-05-04 14:00:00,John Smith,Requester,Standard,58535.2,USD,Medium,Net30,V1019,Equipment Express,Services,4.9,False,EMP7246,HR,CC923,2,INV-912510,2025-05-04,59948.2,Pending,Credit Card,Pending,,0.0
PO811521,Receive Order,2025-05-04 14:00:00,Carlos Rodriguez,Buyer,Standard,58535.2,USD,Medium,Net30,V1019,Equipment Express,Services,4.9,False,EMP7246,HR,CC923,2,INV-912510,2025-05-04,59948.2,Pending,Credit Card,Pending,,0.0
PO811521,Process Order,2025-05-04 14:00:00,Michael Brown,Buyer,Standard,58535.2,USD,Medium,Net30,V1019,Equipment Express,Services,4.9,False,EMP7246,HR,CC923,2,INV-912510,2025-05-04,59948.2,Pending,Credit Card,Pending,,0.0
PO811521,Receive Invoice,2025-05-04 14:00:00,ERP System,System,Standard,58535.2,USD,Medium,Net30,V1019,Equipment Express,Services,4.9,False,EMP7246,HR,CC923,2,INV-912510,2025-05-04,59948.2,Pending,Credit Card,Pending,,0.0
